file_name,class,extension,readable,width,height,fps,frame_count,duration
NV_444.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_445.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_446.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_447.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_448.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_449.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_45.mp4,NonViolence,.mp4,True,640,360,29.97,129,4.3
NV_450.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_451.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_452.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_453.mp4,NonViolence,.mp4,True,224,224,11.0,55,5.0
NV_454.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_455.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_456.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_457.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_458.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_459.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_46.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_460.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_461.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_462.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_463.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_464.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_465.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_466.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_467.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_468.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_469.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_47.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_470.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_471.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_472.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_473.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_474.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_475.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_476.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_477.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_478.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_479.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_48.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_480.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_481.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_482.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_483.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_484.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_485.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_486.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_487.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_488.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_489.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_49.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_490.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_491.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_492.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_493.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_494.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_495.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_496.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_497.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_498.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_499.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_5.mp4,NonViolence,.mp4,True,1280,720,25.0,123,4.92
NV_50.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_500.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_501.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_502.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_503.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_504.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_505.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_506.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_507.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_508.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_509.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_51.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_510.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_511.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_512.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_513.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_514.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_515.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_516.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_517.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_518.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_519.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_52.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_520.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_521.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_522.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_523.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_524.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_525.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_526.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_527.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_528.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_529.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_53.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_530.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_531.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_532.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_533.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_534.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_535.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_536.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_537.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_538.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_539.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_54.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_540.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_541.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_542.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_543.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_544.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_545.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_546.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_547.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_548.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_549.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_55.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_550.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_551.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_552.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_553.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_554.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_555.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_556.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_557.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_558.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_559.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_56.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_560.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_561.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_562.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_563.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_564.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_565.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_566.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_567.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_568.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_569.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_57.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_570.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_571.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_572.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_573.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_574.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_575.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_576.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_577.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_578.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_579.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_58.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_580.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_581.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_582.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_583.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_584.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_585.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_586.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_587.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_588.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_589.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_59.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_590.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_591.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_592.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_593.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_594.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_595.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_596.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_597.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_598.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_599.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_6.mp4,NonViolence,.mp4,True,1280,720,25.0,103,4.12
NV_60.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_600.mp4,NonViolence,.mp4,True,224,224,21.0,63,3.0
NV_601.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_602.avi,NonViolence,.avi,True,224,224,25.0,125,5.0
NV_603.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_604.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_605.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_606.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_607.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_608.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_609.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_61.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_610.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_611.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_612.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_613.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_614.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_615.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_616.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_617.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_618.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_619.mp4,NonViolence,.mp4,True,224,224,21.0,105,5.0
NV_62.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_620.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_621.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_622.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_623.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_624.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_625.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_626.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_627.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_628.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_629.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_63.mp4,NonViolence,.mp4,True,640,360,25.0,88,3.52
NV_630.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_631.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_632.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_633.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_634.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_635.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_636.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_637.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_638.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_639.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_64.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_640.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_641.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_642.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_643.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_644.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_645.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_646.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_647.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_648.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_649.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_65.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_650.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_651.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_652.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_653.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_654.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_655.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_656.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_657.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_658.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_659.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_66.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_660.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_661.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_662.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_663.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_664.mp4,NonViolence,.mp4,True,224,224,29.0,145,5.0
NV_665.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_666.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_667.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_668.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_669.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_67.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_670.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_671.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_672.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_673.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_674.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_675.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_676.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_677.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_678.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_679.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_68.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_680.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_681.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_682.mp4,NonViolence,.mp4,True,224,224,24.0,120,5.0
NV_683.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_684.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_685.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_686.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_687.mp4,NonViolence,.mp4,True,228,360,30.0,114,3.8
NV_688.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_689.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_69.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_690.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_691.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_692.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_693.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_694.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_695.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_696.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_697.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_698.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_699.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_7.mp4,NonViolence,.mp4,True,1280,720,25.0,95,3.8
NV_70.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_700.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_701.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_702.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_703.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_704.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_705.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_706.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_707.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_708.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_709.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_71.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_710.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_711.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_712.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_713.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_714.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_715.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_716.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_717.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_718.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_719.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_72.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_720.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_721.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_722.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_723.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_724.mp4,NonViolence,.mp4,True,640,360,25.0,148,5.92
NV_725.mp4,NonViolence,.mp4,True,640,360,25.0,120,4.8
NV_726.mp4,NonViolence,.mp4,True,640,360,25.0,125,5.0
NV_727.mp4,NonViolence,.mp4,True,640,360,25.0,135,5.4
NV_728.mp4,NonViolence,.mp4,True,640,360,25.0,133,5.32
NV_729.mp4,NonViolence,.mp4,True,640,360,25.0,135,5.4
NV_73.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_730.mp4,NonViolence,.mp4,True,368,272,30.0,174,5.8
NV_731.mp4,NonViolence,.mp4,True,368,272,30.0,177,5.9
NV_732.mp4,NonViolence,.mp4,True,368,272,30.0,201,6.7
NV_733.mp4,NonViolence,.mp4,True,368,272,30.0,180,6.0
NV_734.mp4,NonViolence,.mp4,True,368,272,30.0,156,5.2
NV_735.mp4,NonViolence,.mp4,True,368,272,30.0,171,5.7
NV_736.mp4,NonViolence,.mp4,True,368,272,30.0,186,6.2
NV_737.mp4,NonViolence,.mp4,True,368,272,30.0,147,4.9
NV_738.mp4,NonViolence,.mp4,True,854,480,29.97,153,5.11
NV_739.mp4,NonViolence,.mp4,True,854,480,29.97,158,5.27
NV_74.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_740.mp4,NonViolence,.mp4,True,854,480,29.97,140,4.67
NV_741.mp4,NonViolence,.mp4,True,854,480,29.97,138,4.6
NV_742.mp4,NonViolence,.mp4,True,854,480,29.97,164,5.47
NV_743.mp4,NonViolence,.mp4,True,854,480,29.97,140,4.67
NV_744.mp4,NonViolence,.mp4,True,854,480,29.97,156,5.21
NV_745.mp4,NonViolence,.mp4,True,854,480,29.97,134,4.47
NV_746.mp4,NonViolence,.mp4,True,854,480,29.97,144,4.8
NV_747.mp4,NonViolence,.mp4,True,854,480,29.97,147,4.9
NV_748.mp4,NonViolence,.mp4,True,854,480,29.97,138,4.6
NV_749.mp4,NonViolence,.mp4,True,854,480,29.97,137,4.57
NV_75.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_750.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_751.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_752.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_753.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_754.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_755.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_756.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_757.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_758.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_759.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_76.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_760.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_761.mp4,NonViolence,.mp4,True,1280,720,29.97,198,6.61
NV_762.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_763.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_764.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_765.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_766.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_767.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_768.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_769.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_77.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_770.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_771.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_772.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_773.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_774.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_775.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_776.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_777.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_778.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_779.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_78.mp4,NonViolence,.mp4,True,224,224,30.0,150,5.0
NV_780.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_781.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_782.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_783.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_784.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_785.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_786.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_787.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_788.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_789.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_79.mp4,NonViolence,.mp4,True,224,224,25.0,125,5.0
NV_790.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_791.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_792.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
NV_793.mp4,NonViolence,.mp4,True,224,224,23.0,115,5.0
